ID;Name;FAR;UPCAT YEAR;Ucode;RE;RA;S;E;EP;P;PA;Designation;;Prev Test Center;No. of years
1687;;A;2011;ECON;0;0;0;0;0;0;0;CW;1624;ECON;5
1686;;F;1999;CSNIP;0;0;0;3;0;0;0;E;1624;CSNIP;3
1685;;A;2005;CHE;0;0;0;0;0;0;0;CW;1624;CHE;6
1684;;A;2015;OADMS;0;0;0;0;0;1;0;C;1624;OADMS;18
1683;;A;1999;;0;0;0;0;0;0;0;CW;1624;;3
1682;;R;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1681;;A;1997;NEC;0;0;0;0;0;0;0;CW;1624;NEC;1
1680;;A;2000;NEC;0;0;0;0;0;0;0;TE;1624;NEC;4
1679;;F;2000;CSCHEM;0;0;0;4;0;0;0;E;1624;CSCHEM;4
1678;;A;2011;POLICE;0;0;0;0;0;0;0;C;1624;POLICE;14
1677;;A;2004;CSNIP;0;0;0;0;0;0;0;BA;1624;CSNIP;8
1676;;F;1997;ENGG;0;0;0;1;0;0;0;E;1624;ENGG;1
3285;;F;2008;CAL;0;0;0;2;0;0;0;E;1624;CAL;2
3284;;F;2015;CAL;4;0;2;3;0;0;0;E;1624;CAL;9
3283;;A;2015;NCPAG;0;0;0;0;1;0;0;EP;1624;NCPAG;1
3282;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
3266;;A;2012;CAL;0;0;0;0;0;4;0;P;1624;CAL;6
3265;;F;2016;CSSP;3;0;0;3;0;0;0;RE;1322;CSSP;6
3264;;A;2008;;0;0;1;0;0;0;1;C;1624;;2
3263;;A;2015;HEALTH;0;0;0;0;0;0;0;D;1624;HEALTH;8
3262;;A;2015;SURP;0;0;0;0;0;0;0;D;1624;SURP;10
3261;;A;2016;CAL;0;0;0;0;0;0;0;D;1624;CAL;10
3260;;A;2014;M LIB;0;0;0;0;0;0;0;D;1624;M LIB;5
3259;;A;2005;CHE;0;0;0;0;0;0;0;CW;1624;CHE;1
3258;;A;2005;CMO;0;0;0;0;0;0;0;CW;1624;CMO;1
3257;;A;2005;CMO;0;0;0;0;0;0;0;CW;1624;CMO;1
3256;;A;2014;PABX;0;0;0;0;0;0;0;A;1624;PABX;7
3255;;A;2007;POLICE;0;0;0;0;0;0;0;TR;1624;POLICE;3
3254;;A;2013;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;8
3253;;A;2016;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;7
3252;;A;2016;POLICE;0;0;2;0;0;0;0;C;1624;POLICE;11
3251;;A;;HEALTH;0;0;0;0;0;0;0;A;;HEALTH;0
3250;;A;;HEALTH;0;0;0;0;0;0;0;;;HEALTH;0
3249;;A;;HEALTH;0;0;0;0;0;0;0;;;HEALTH;0
3248;;A;2014;HEALTH;0;0;0;0;0;0;0;D;1624;HEALTH;3
3247;;A;2015;CAL;0;0;0;0;0;0;0;TE;1624;CAL;11
3246;;A;2005;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
3245;;A;2015;UPMLA;0;0;0;0;0;7;0;P;1622;UPMLA;11
3244;;A;2013;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;7
3243;;A;2013;CAL;0;0;0;0;0;0;0;TE;1624;CAL;4
3242;;A;2006;CAL;0;0;0;0;0;0;0;CW;1624;CAL;2
3241;;A;2006;CAL;0;0;0;0;0;0;0;CW;1624;CAL;2
3240;;A;2006;CAL;0;0;0;0;0;0;0;CW;1624;CAL;2
3239;;A;2015;CAL;0;0;0;0;0;0;0;CW;1624;CAL;9
3238;;A;2015;CAL;0;0;0;0;0;0;0;CW;1624;CAL;10
3237;;A;2014;CAL;0;0;0;0;0;0;0;CW;1624;CAL;10
3236;;A;;CAL;0;0;0;0;0;0;0;;;CAL;0
3235;;A;2013;CAL;0;0;0;0;0;0;0;BA;1624;CAL;9
3234;;A;2015;UPMLA;0;0;0;0;0;2;1;P;1624;UPMLA;3
3233;;A;2015;UPMLA;0;0;0;0;0;0;0;BA;1622;UPMLA;2
3232;;F;2008;UPLB;2;0;0;1;1;0;0;RE;1022;UPLB;4
3231;;F;2005;STAT;0;0;0;1;0;0;0;E;1624;STAT;1
3230;;F;2005;UPLB;0;0;0;0;1;0;0;EP;1624;UPLB;1
3229;;A;2008;CSSP;0;0;0;2;1;0;0;E;1624;CSSP;3
3228;;F;2009;STAT;3;0;0;2;0;0;0;RE;0504;STAT;5
3227;;F;2009;STAT;2;0;0;3;0;0;0;RE;0525;STAT;5
3226;;F;2005;UPLB;0;0;0;0;1;0;0;EP;1624;UPLB;1
3225;;A;2007;CSNIP;0;0;0;0;0;0;0;CW;1624;CSNIP;3
1675;;F;2006;UPIS;7;0;0;1;0;0;0;RE;0321;UPIS;8
1674;;A;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
3134;;A;;ASP;0;0;0;0;0;0;0;;;ASP;0
3133;;F;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
3132;;F;;CS;0;0;0;0;0;0;0;;;CS;0
3131;;A;2015;OVCAA;0;0;0;5;2;1;0;E;1624;OVCAA;11
3130;;A;2008;UPMLA;0;0;0;0;0;4;0;P;1624;UPMLA;4
3129;;A;2011;CHE;0;0;0;0;0;2;0;P;1624;CHE;4
3128;;A;2014;SOLAIR;0;0;0;0;0;0;0;BA;1624;SOLAIR;10
3127;;A;2016;CS;8;0;0;3;0;1;0;E;1624;CS;12
3171;;F;;CSNIP;0;0;0;0;0;0;0;;;CSNIP;0
3170;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
3169;;R;2007;CSNIP;0;0;0;0;0;2;0;P;1624;CSNIP;3
3168;;F;2005;CFA;0;0;0;1;0;0;0;E;1624;CFA;1
3167;;F;2005;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
3166;;F;2005;CHK;0;0;0;1;0;0;0;E;1624;CHK;1
3165;;F;;CHK;0;0;0;0;0;0;0;;;CHK;0
3164;;R;2005;NCPAG;0;0;0;0;0;1;0;P;1624;NCPAG;1
3163;;F;2007;CSSP;0;0;0;0;1;0;0;EP;1624;CSSP;1
3162;;F;2006;CHK;0;0;0;2;0;0;0;E;1624;CHK;2
3161;;F;2007;CHE;0;0;0;2;1;0;0;E;1624;CHE;3
3160;;R;;NEC;0;0;0;0;0;0;0;;;NEC;0
3159;;F;2005;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
3157;;F;2007;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
3156;;F;2006;CSCHEM;0;0;0;1;1;0;0;E;1624;CSCHEM;2
3155;;F;2005;CSCHEM;0;0;0;1;0;0;0;E;1624;CSCHEM;1
3154;;F;2006;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
3153;;F;2008;CSCHEM;2;0;0;2;0;0;0;RE;206;CSCHEM;4
3152;;F;2011;CSCHEM;1;0;0;3;0;0;0;E;1624;CSCHEM;4
3151;;A;2014;POLICE;0;0;0;0;1;8;0;EP;1624;POLICE;9
3126;;A;2009;UPMLA;0;0;0;0;0;5;0;P;1624;UPMLA;5
3075;;A;2005;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;2
3074;;A;2004;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;1
3073;;A;2008;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;5
3072;;A;2012;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;9
3071;;A;2004;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;1
3070;;A;2007;ECON;0;0;0;0;0;0;0;TE;1624;ECON;4
3069;;A;2004;ECON;0;0;0;0;0;0;0;CW;1624;ECON;1
3068;;A;2016;ECON;0;0;0;0;0;0;0;CW;1624;ECON;10
3067;;A;2012;CSSP;0;0;0;0;0;3;0;P;1624;CSSP;7
3066;;A;2005;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;2
3065;;A;2016;ENGG;0;0;0;0;0;7;1;P;1624;ENGG;10
1673;;A;2013;OCG;12;0;0;4;0;0;0;RE;0823;OCG;16
1672;;F;2002;ENGG;4;0;0;1;0;0;0;RE;1103;ENGG;5
1671;;A;2015;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;19
1670;;A;2016;CSSP;0;0;0;0;0;11;8;PA;1624;CSSP;19
1669;;A;2010;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;6
1668;;F;2002;CAL;0;0;0;4;0;0;0;E;1624;CAL;4
1667;;F;1997;ENGG;0;0;0;1;0;0;0;E;1624;ENGG;1
1666;;A;2013;CSMATH;0;0;0;0;0;12;0;P;1624;CSMATH;14
1665;;A;2015;OUR;0;0;0;0;0;0;0;D;1624;OUR;17
1664;;A;1998;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;2
1663;;A;1998;LAWCMP;0;0;0;0;0;0;0;TE;1624;LAWCMP;2
1662;;R;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1660;;A;2015;UPIS;0;0;0;0;0;11;7;PA;1624;UPIS;19
1659;;;2002;UPIS;0;0;0;0;0;0;0;CW;1624;UPIS;4
1657;;A;2010;OVCCA;0;0;0;0;0;0;0;C;1624;OVCCA;6
1656;;F;2000;UPIS;0;0;0;4;0;0;0;E;1624;UPIS;4
1655;;A;2002;OSSS;0;0;0;1;0;4;1;E;1624;OSSS;6
1654;;A;1997;CSSP;0;0;0;0;0;1;0;P;1624;CSSP;1
1653;;F;1997;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
1652;;;2001;;0;0;0;0;0;0;0;CW;1624;;4
1651;;A;2016;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;20
1650;;A;2016;ECON;0;0;0;0;0;0;0;TE;1624;ECON;16
1649;;A;1998;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;2
1648;;F;1998;CHE;0;0;0;2;0;0;0;E;1624;CHE;2
1647;;A;1997;CHE;0;0;0;0;0;0;0;CW;1624;CHE;1
1646;;A;2000;CHE;0;0;0;0;0;0;0;TE;1624;CHE;4
1645;;A;2016;LAW;0;0;0;0;0;0;0;TE;1624;LAW;20
1644;;F;1997;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
1643;;;2014;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;6
1642;;;2001;;0;0;0;0;0;0;0;CW;1624;;5
1641;;A;1998;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;2
1640;;A;1997;UPIS;0;0;0;0;0;0;0;CW;1624;UPIS;1
1639;;A;2013;CMC;0;0;0;0;0;0;0;CW;1624;CMC;12
1638;;F;1997;UPLB;0;0;0;1;0;0;0;E;0404;UPLB;1
1637;;A;2009;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;9
1636;;F;1998;CSNIP;0;0;0;2;0;0;0;E;1624;CSNIP;2
1635;;F;1998;CSNIP;0;0;0;2;0;0;0;E;1624;CSNIP;2
1634;;F;2000;CSSP;0;0;0;3;0;1;0;E;1624;CSSP;4
1633;;F;2000;CSNIP;1;0;0;2;0;0;0;RE;1304;CSNIP;3
1632;;R;2015;NCPAG;0;0;0;14;1;3;0;E;1624;NCPAG;19
1631;;R;1999;OADMS;2;0;0;1;0;0;0;RE;1121;OADMS;3
1630;;A;1997;UPIS;0;0;0;0;0;0;0;CW;1624;UPIS;1
1629;;A;2003;POLICE;0;0;0;0;0;0;0;TR;1699;POLICE;4
1628;;A;2006;CSCHEM;0;0;0;0;0;0;0;TE;1624;CSCHEM;9
1627;;F;1998;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
1625;;A;1997;CAL;0;0;0;0;0;0;0;PA;1624;CAL;1
1624;;A;2008;ECON;0;0;0;0;0;0;0;TE;1624;ECON;8
1623;;A;1997;CSNIP;0;0;0;0;0;0;0;CW;1624;CSNIP;1
1622;;A;2000;;0;0;0;0;0;0;0;TE;1699;;2
1621;;A;2009;POLICE;0;0;0;0;0;0;0;TR;1624;POLICE;5
1620;;A;1998;CSCHEM;0;0;0;0;0;0;0;CW;1624;CSCHEM;2
1619;;F;1998;CSMATH;0;0;0;2;0;0;0;E;1624;CSMATH;2
1618;;A;2010;NCPAG;0;0;0;0;0;9;0;P;1624;NCPAG;10
1617;;A;1997;CBA;0;0;0;0;0;0;0;CW;1624;CBA;1
1616;;F;2002;UPSF;5;0;0;1;0;0;0;RE;0220;UPSF;6
1615;;F;1997;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
1614;;A;1999;;0;0;0;0;0;0;0;CW;1624;;3
1612;;A;1998;POLICE;0;0;0;0;0;0;0;TR;1624;POLICE;2
1611;;A;2015;POLICE;0;0;0;0;0;0;0;A;1624;POLICE;12
1610;;A;1997;CSCHEM;0;0;0;0;0;0;0;CW;1624;CSCHEM;1
1609;;A;2016;POLICE;0;0;0;0;0;0;0;C;1624;POLICE;13
0619;;;1985;;0;0;0;0;1;1;0;EP;1624;;2
0618;;;1984;;0;0;0;0;1;0;0;EP;1624;;1
0617;;A;2016;SPMO-D;11;2;1;7;1;6;1;P;1624;SPMO-D;29
0616;;F;2010;OADMS;0;0;4;0;1;0;0;RS;1624;OADMS;5
0615;;;1984;;0;0;0;0;1;0;0;EP;1624;;1
0614;;R;2015;EDUC;15;0;0;1;0;5;1;RE;0523;EDUC;22
0613;;;1987;;0;0;0;0;0;3;0;P;1624;;3
3188;;A;2015;HRDO;0;0;0;0;0;8;0;P;1624;HRDO;8
3187;;R;2005;M LIB;0;0;0;0;0;1;0;P;1624;M LIB;1
3186;;F;2007;CSCHEM;1;0;0;2;0;0;0;RE;0322;CSCHEM;3
3185;;F;2008;CSCHEM;2;0;0;2;0;0;0;RE;1228;CSCHEM;4
3184;;A;2005;CAL;0;0;0;0;0;0;0;A;1624;CAL;1
3183;;A;2015;OSSS;0;0;0;0;0;8;0;P;1624;OSSS;9
3182;;A;2016;OSSS;0;0;0;0;0;9;0;P;1624;OSSS;12
3181;;A;2013;OVCCA;0;0;0;0;0;5;0;A;1624;OVCCA;9
3180;;A;2011;OSU;0;0;0;0;0;4;0;P;1624;OSU;7
3179;;F;2006;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
3178;;F;2005;CSCHEM;0;0;0;1;0;0;0;E;1624;CSCHEM;1
3177;;A;2012;M LIB;0;0;0;5;1;1;0;E;1624;M LIB;7
3176;;R;2009;CSNSRI;0;0;0;0;1;4;0;EP;1624;CSNSRI;5
3175;;A;2006;SPMO-S;0;0;0;0;0;0;0;A;1624;SPMO-S;2
3174;;A;2009;HRDO;0;0;0;0;0;3;1;P;1624;HRDO;4
3173;;F;2005;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
3172;;F;;CSNIP;0;0;0;0;0;0;0;;;CSNIP;0
3150;;F;2009;EDUC;0;0;0;4;0;0;0;E;1624;EDUC;4
3149;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
3148;;F;2006;CSMATH;0;0;0;1;1;0;0;EP;1624;CSMATH;2
3147;;F;2005;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
3146;;F;2005;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
3145;;F;2005;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
3144;;F;2005;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
3143;;F;;EDUC;0;0;0;0;0;0;0;;;EDUC;0
3141;;F;2015;CFA;0;0;0;2;0;0;0;E;1624;CFA;2
3140;;F;2007;CSSP;0;0;0;0;1;0;0;EP;1624;CSSP;1
3139;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
3137;;A;2007;UPMLA;0;0;0;0;0;0;0;A;1624;UPMLA;2
3135;;A;2016;M LIB;0;0;0;0;1;6;0;P;1624;M LIB;10
3064;;A;2009;SOLAIR;0;0;0;0;0;1;0;P;1624;SOLAIR;6
3063;;A;2006;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;3
3062;;A;2015;CFA;0;0;0;0;0;5;0;P;1624;CFA;9
3061;;A;2015;UPMLA;0;0;0;0;0;3;0;P;1622;UPMLA;4
3060;;F;2004;UPMLA;0;0;0;1;0;0;0;E;1624;UPMLA;1
3059;;R;2005;CBA;0;0;0;0;0;1;0;P;1624;CBA;2
3058;;F;2010;UPIS;4;0;0;2;1;0;0;RE;0602;UPIS;7
3057;;F;;ENGG;0;0;0;0;0;0;0;;;ENGG;0
3056;;A;;PRESS;0;0;0;0;0;0;0;;;PRESS;0
3055;;F;2015;UPIS;1;0;0;9;1;0;0;E;1624;UPIS;11
2862;;A;2015;UPMLA;2;0;0;3;0;0;0;RE;0404;UPMLA;5
2861;;A;2006;UPMLA;0;0;0;0;0;2;0;P;1624;UPMLA;2
2860;;A;;SCO;0;0;0;0;0;0;0;;;SCO;0
2859;;A;2016;CASH-S;0;0;0;0;0;14;0;P;1624;CASH-S;14
2858;;A;2010;BO-DIL;0;1;0;0;0;4;0;P;1624;BO-DIL;7
2857;;A;;NCTS;0;0;0;0;0;0;0;;;NCTS;0
2856;;A;2003;UPMLA;0;0;0;0;0;0;0;A;1624;UPMLA;1
2855;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2854;;A;2005;UPMLA;0;0;0;0;0;1;0;P;1624;UPMLA;2
2853;;A;;NCTS;0;0;0;0;0;0;0;;;NCTS;0
2852;;F;2006;ILIS;1;0;0;2;1;0;0;RE;0207;ILIS;4
2851;;F;2004;UPSF;0;0;0;2;0;0;0;E;1624;UPSF;2
2850;;F;2004;UPSF;0;0;0;1;1;0;0;EP;1624;UPSF;2
2849;;F;2005;UPMLA;2;0;0;1;0;0;0;RE;1028;UPMLA;3
2848;;F;2003;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
2847;;F;;CHE;0;0;0;0;0;0;0;;;CHE;0
2846;;F;;CHE;0;0;0;0;0;0;0;;;CHE;0
2845;;F;2004;CHE;0;0;0;2;0;0;0;E;1624;CHE;2
2844;;F;;CHE;0;0;0;0;0;0;0;;;CHE;0
2843;;F;2003;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
2842;;F;2005;CSSP;0;0;0;2;0;0;0;E;1624;CSSP;2
2841;;A;2003;SPMO;0;0;0;0;0;0;0;A;1624;SPMO;1
2840;;A;2011;CASH-S;0;0;0;0;0;8;0;P;1624;CASH-S;8
2839;;A;2004;M LIB;0;0;0;0;0;0;2;AP;1624;M LIB;2
2838;;A;2014;M LIB;5;0;0;0;2;2;0;RE;0624;M LIB;11
2837;;A;2006;PRESS;0;0;0;0;0;4;0;P;1624;PRESS;4
2836;;A;2006;PRESS;0;0;0;0;0;3;0;P;1624;PRESS;4
2835;;R;2004;UGNAYAN;0;0;0;0;2;0;0;EP;1624;UGNAYAN;2
2834;;A;2004;UGNAYAN;0;0;0;0;0;0;0;A;1624;UGNAYAN;1
2833;;A;2003;UGNAYAN;0;0;0;0;0;0;0;A;1624;UGNAYAN;1
2832;;A;2015;CS;5;0;0;3;0;3;0;E;1624;CS;12
2831;;A;2003;CSSP;0;0;0;0;0;0;0;A;1624;CSSP;1
2830;;R;2005;CIDS;0;0;0;1;0;2;0;E;1624;CIDS;3
2829;;F;2003;CSNIP;0;0;0;1;0;0;0;E;1624;CSNIP;1
2828;;F;2003;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
2827;;R;2005;UPIS;0;0;0;1;1;0;0;E;1624;UPIS;2
2826;;A;2006;UPIS;0;0;0;0;4;0;0;EP;1624;UPIS;4
2825;;A;2015;UPIS;0;0;0;7;2;0;0;E;1624;UPIS;10
2824;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2823;;F;2004;UPIS;0;0;0;0;1;0;0;EP;1624;UPIS;1
2822;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2821;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2820;;F;2005;UPIS;1;0;0;2;0;0;0;RE;0421;UPIS;3
2819;;F;2007;UPIS;4;0;0;1;0;0;0;RE;0327;UPIS;5
2818;;F;2005;UPIS;0;0;0;2;0;0;0;E;1624;UPIS;2
2817;;F;2003;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
2816;;F;;UPIS;0;0;0;0;0;0;0;;;UPIS;0
2739;;A;2016;CIDS;8;0;0;4;1;1;0;E;1624;CIDS;14
2738;;F;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2737;;A;;PRESS;0;0;0;0;0;0;0;;;PRESS;0
2736;;;;CFA;0;0;0;0;0;0;0;;;CFA;0
2735;;A;;CSNIP;0;0;0;0;0;0;0;;;CSNIP;0
2734;;A;2015;M LIB;0;0;0;0;0;4;0;P;1624;M LIB;4
2733;;A;;SIO;0;0;0;0;0;0;0;;;SIO;0
2732;;A;;UGNAYAN;0;0;0;0;0;0;0;;;UGNAYAN;0
2731;;A;2016;VARGAS;0;0;0;5;3;0;0;E;1624;VARGAS;8
2730;;A;;UPSA;0;0;0;0;0;0;0;;;UPSA;0
2729;;F;2008;;1;0;0;0;0;0;0;RE;1722;;1
2728;;A;;UPIS;0;0;0;0;0;0;0;;;UPIS;0
2726;;A;;LAWCMP;0;0;0;0;0;0;0;;;LAWCMP;0
2725;;R;;NCPAG;0;0;0;0;0;0;0;;;NCPAG;0
2724;;F;;CSNIP;0;0;0;0;0;0;0;;;CSNIP;0
2723;;A;;OVPFA;0;0;0;0;0;0;0;;;OVPFA;0
2722;;F;;CSCHEM;0;0;0;0;0;0;0;;;CSCHEM;0
2720;;A;;UPIS;0;0;0;0;0;0;0;;;UPIS;0
2719;;A;2016;CMO;0;0;0;0;0;5;2;PA;1624;CMO;7
2707;;A;;CHE;0;0;0;0;0;0;0;;;CHE;0
2706;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2705;;F;;CAL;0;0;0;0;0;0;0;;;CAL;0
2704;;A;;SIO;0;0;0;0;0;0;0;;;SIO;0
2703;;A;;LAWCMP;0;0;0;0;0;0;0;;;LAWCMP;0
2702;;A;;CHE;0;0;0;0;0;0;0;;;CHE;0
2701;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2700;;F;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2699;;A;;SIO;0;0;0;0;0;0;0;;;SIO;0
2698;;F;;CSNIGS;0;0;0;0;0;0;0;;;CSNIGS;0
2697;;A;;OADMS;0;0;0;0;0;0;0;;;OADMS;0
2696;;F;;CSCHEM;0;0;0;0;0;0;0;;;CSCHEM;0
2695;;F;;CHE;0;0;0;0;0;0;0;;;CHE;0
2694;;R;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2693;;R;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2692;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2691;;A;;OADMS;0;0;0;0;0;0;0;;;OADMS;0
2690;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2689;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2688;;F;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2687;;;;CSWCD;0;0;0;0;0;0;0;;;CSWCD;0
2686;;A;;CBA;0;0;0;0;0;0;0;;;CBA;0
2685;;F;2008;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
2684;;A;;PRESS;0;0;0;0;0;0;0;;;PRESS;0
2683;;F;;IIS;0;0;0;0;0;0;0;;;IIS;0
2682;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2681;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2680;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2679;;A;2004;ASP;0;0;0;0;0;0;0;A;1624;ASP;1
2678;;F;;CAL;0;0;0;0;0;0;0;;;CAL;0
2677;;A;2016;CAL;0;0;0;0;0;7;1;P;1624;CAL;8
2676;;R;;M LIB;0;0;0;0;0;0;0;;;M LIB;0
2675;;F;;OVCAA;0;0;0;0;0;0;0;;;OVCAA;0
2674;;A;;SPMO;0;0;0;0;0;0;0;;;SPMO;0
2673;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2672;;A;;OVCSA;0;0;0;0;0;0;0;;;OVCSA;0
2671;;A;;HEALTH;0;0;0;0;0;0;0;;;HEALTH;0
2670;;;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2609;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2608;;F;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2606;;F;;STAT;0;0;0;0;0;0;0;;;STAT;0
2605;;A;2014;OSSS;0;0;0;0;0;6;0;P;1624;OSSS;9
2604;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2603;;F;;CAL;0;0;0;0;0;0;0;;;CAL;0
2602;;A;2015;CS;0;0;0;0;0;8;0;P;1624;CS;11
2601;;F;2003;UPMLA;0;0;0;1;0;0;0;E;1624;UPMLA;1
2600;;A;;LAWCMP;0;0;0;0;0;0;0;;;LAWCMP;0
2599;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2598;;;;CS;0;0;0;0;0;0;0;;;CS;0
2597;;A;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2596;;A;;NEC;0;0;0;0;0;0;0;;;NEC;0
2595;;A;2015;CSBIO;0;0;0;0;0;0;1;PA;1624;CSBIO;1
2594;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2593;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2592;;A;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2591;;A;2008;BO-SYS;0;0;0;0;0;0;0;A;1624;BO-SYS;1
2590;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2589;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2588;;A;;NCPAG;0;0;0;0;0;0;0;;;NCPAG;0
2587;;A;;LAWCMP;0;0;0;0;0;0;0;;;LAWCMP;0
2586;;A;;HEALTH;0;0;0;0;0;0;0;;;HEALTH;0
2585;;A;2015;NCPAG;0;0;0;0;0;8;0;P;1624;NCPAG;11
2584;;;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2583;;F;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2582;;A;;ACCTG;0;0;0;0;0;0;0;;;ACCTG;0
2581;;A;;OSSS;0;0;0;0;0;0;0;;;OSSS;0
2580;;R;;NEC;0;0;0;0;0;0;0;;;NEC;0
2579;;A;;OU;0;0;0;0;0;0;0;;;OU;0
2578;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2577;;R;;CBA;0;0;0;0;0;0;0;;;CBA;0
2576;;A;;CHE;0;0;0;0;0;0;0;;;CHE;0
2575;;F;;CAL;0;0;0;0;0;0;0;;;CAL;0
2574;;A;;CSSP;0;0;0;0;0;0;0;;;CSSP;0
2573;;A;;ACCTG;0;0;0;0;0;0;0;;;ACCTG;0
2572;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2571;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2570;;F;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2569;;A;2013;M LIB;1;0;0;0;4;3;0;RE;0403;M LIB;9
2568;;F;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
2567;;F;2016;OVCCA;0;0;2;0;0;0;0;RS;1624;OVCCA;2
2566;;F;;AC;0;0;0;0;0;0;0;;;AC;0
2565;;A;;CSMATH;0;0;0;0;0;0;0;;;CSMATH;0
2564;;A;;ARO;0;0;0;0;0;0;0;;;ARO;0
2563;;A;;UPLB;0;0;0;0;0;0;0;;;UPLB;0
2562;;;;CSWCD;0;0;0;0;0;0;0;;;CSWCD;0
